vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
CMT,1,3,307,0.6,CRD,5.5
CMT,1,1,253,0.7,CSH,5
CMT,1,1,1385,5.5,CSH,20
CMT,1,2,420,1.4,CSH,7
CMT,1,1,297,0.6,CSH,5
CMT,1,2,660,1.6,CRD,9
CMT,1,1,357,0.9,CRD,5.5
CMT,1,1,608,2.5,CRD,10
CMT,1,1,1012,5.1,CRD,18
CMT,1,1,1170,2.6,CSH,14
CMT,1,1,1033,2.6,CSH,13
CMT,1,1,561,2.7,CRD,10.5
CMT,1,1,443,1.4,CSH,7
CMT,1,1,210,0.4,CSH,4.5
CMT,1,1,347,0.9,CSH,6
CMT,1,1,376,1.3,CRD,6.5
CMT,1,1,837,3.7,CRD,14.5
CMT,1,1,622,1,CRD,8
CMT,1,1,486,1.2,CSH,7
CMT,1,1,414,1.4,CSH,7
CMT,1,1,250,0.8,CSH,5
CMT,1,1,1056,3,CSH,14.5
CMT,1,1,1188,3.1,CSH,14.5
CMT,1,1,548,3.1,CRD,11
CMT,1,2,631,1.2,CRD,8.5
CMT,1,2,1094,7.3,CRD,23.5
CMT,1,1,685,1.5,CSH,9
CMT,1,1,102,0.1,CSH,3
CMT,1,3,887,1.1,CRD,10.5
CMT,1,1,228,1.1,CRD,5.5
CMT,1,1,227,0.9,CSH,5.5
CMT,1,2,875,4.8,CRD,16.5
CMT,1,1,637,1,CSH,8
CMT,1,1,479,1.3,CSH,7.5
CMT,1,1,1430,1.4,CSH,15
CMT,1,1,1427,4.6,CSH,19.5
CMT,1,1,702,1.5,CSH,9.5
CMT,1,1,254,0.6,CSH,5
CMT,1,1,574,2.3,CRD,10
CMT,1,1,1627,9.8,CRD,30.5
CMT,1,1,1453,3.8,CRD,18.5
CMT,1,1,159,0.2,CSH,3.5
CMT,1,1,912,2.2,CRD,11.5
CMT,1,1,812,1.7,CSH,10
CMT,1,1,408,0.8,CRD,6
CMT,1,1,1285,2.1,CSH,14
CMT,1,1,633,1,CSH,8
CMT,1,1,1166,2.7,CRD,14
CMT,1,1,1847,16.9,CRD,46.5
CMT,1,1,106,0.4,CRD,3.5
CMT,1,1,561,1.1,CRD,7.5
CMT,1,1,958,3.1,CRD,13.5
CMT,1,1,665,2.1,CRD,9.5
CMT,1,1,406,0.4,CSH,5.5
CMT,1,1,1935,8.5,CRD,29
CMT,1,1,2354,10.6,CSH,35
CMT,1,1,2486,8,CSH,31.5
CMT,1,1,830,2,CRD,11
CMT,1,1,401,0.7,CSH,6
CMT,1,1,748,1.7,CRD,10
CMT,1,1,1409,4.3,CRD,18.5
CMT,1,1,235,0.6,CSH,5
CMT,1,1,334,0.6,CSH,5.5
CMT,1,1,1910,5.5,CSH,24
CMT,1,1,1398,3.5,CRD,16.5
CMT,1,1,372,1.4,CRD,7
CMT,1,1,650,1.1,CRD,8.5
CMT,1,1,624,1.6,CRD,8.5
CMT,1,1,1108,3.7,CSH,14.5
CMT,1,2,1406,4.4,CSH,18
CMT,1,1,621,1,CSH,8
CMT,1,1,614,1.6,CSH,9
CMT,1,1,628,2,CSH,9.5
CMT,1,1,864,1.8,CSH,10.5
CMT,1,1,466,1.3,CSH,7.5
CMT,1,1,296,0.8,CSH,5.5
CMT,1,1,899,1.6,CSH,11
CMT,1,1,1224,2.9,CSH,15
CMT,1,1,863,2.2,CSH,11.5
CMT,1,1,728,1.7,CRD,9.5
CMT,1,1,1913,5.3,CRD,24
CMT,1,1,94,0.7,CRD,4
CMT,1,1,131,0.7,CSH,4.5
CMT,1,1,1038,3.5,CSH,14.5
CMT,1,2,420,1.5,CSH,7.5
CMT,1,2,210,0.8,CSH,5
CMT,1,2,789,3.3,CRD,13.5
CMT,1,3,1364,5.1,CSH,19.5
CMT,1,1,820,2.5,CRD,11.5
CMT,1,1,578,4.3,CSH,13.5
CMT,1,1,1133,3,CSH,14.5
CMT,1,1,482,1.2,CSH,7.5
CMT,1,1,581,1,CRD,7.5
CMT,1,1,317,1.1,CSH,6
CMT,1,1,624,1.6,CSH,9
CMT,1,1,428,0.9,CSH,6.5
CMT,1,1,621,0.8,CSH,7.5
CMT,1,1,593,1,CRD,7.5
CMT,1,1,1347,2.5,CRD,15.5
CMT,1,1,553,1.4,CSH,8.5
CMT,1,1,451,0.8,CSH,6.5
CMT,1,1,917,3.3,CRD,13
CMT,1,1,2275,5.9,CRD,26.5
CMT,1,1,798,2,CRD,10
CMT,1,1,1105,1.8,CSH,12.5
CMT,1,1,797,2.7,CRD,11
CMT,1,1,1173,2.8,CRD,14.5
CMT,1,1,174,0.7,CSH,4.5
CMT,1,1,1124,3.4,CRD,14.5
CMT,1,1,1192,7.5,CSH,24
CMT,1,1,1524,8.7,CSH,28
CMT,1,1,2369,7.5,CRD,30.5
CMT,1,1,640,1.4,CSH,8.5
CMT,1,1,632,1.1,CRD,8
CMT,1,1,766,1.1,CRD,9
CMT,1,1,391,0.9,CRD,6.5
CMT,1,1,880,1.4,CSH,10.5
CMT,1,1,397,0.8,CRD,6
CMT,1,1,722,1.7,CSH,9.5
CMT,1,1,2019,5.7,CRD,25
CMT,1,1,381,1.4,CRD,7
CMT,1,1,1497,5.9,CRD,22.5
CMT,1,1,616,1.2,CRD,8
CMT,1,1,505,1.6,CRD,8
CMT,1,1,829,2.2,CRD,11.5
CMT,1,1,471,1.1,CSH,7
CMT,1,1,566,1.1,CSH,7.5
CMT,1,1,716,2.3,CSH,10.5
CMT,1,1,411,1.2,CSH,7
CMT,1,1,117,0.5,CSH,4
CMT,2,2,3508,17.1,CSH,52
CMT,1,1,2171,11.3,CRD,37
CMT,1,1,712,0.9,CRD,8.5
CMT,1,1,302,0.6,CSH,5.5
CMT,1,1,63,0.1,CSH,3
CMT,1,1,917,1.5,CSH,11
CMT,1,1,1837,5.3,CSH,22
CMT,1,1,1971,5.5,CRD,23.5
CMT,1,1,1813,8.9,CRD,29.5
CMT,1,1,840,1.3,CRD,10
CMT,1,1,450,0.5,CSH,6
CMT,1,1,610,1.6,CSH,8.5
CMT,1,1,556,1.7,CRD,9
CMT,1,1,632,1.2,CRD,8
CMT,1,1,1197,2.6,CRD,14
CMT,1,1,437,1,CRD,7
CMT,1,1,171,0.3,CSH,4
CMT,1,1,2456,14.9,CSH,44
CMT,1,1,368,0.5,CSH,5.5
CMT,1,1,1054,2.5,CSH,12.5
CMT,1,1,392,1.2,CRD,6.5
CMT,1,1,1566,5,CSH,21
CMT,1,1,919,2.1,CRD,11
CMT,1,1,434,1.1,CRD,7
CMT,1,1,709,1.2,CRD,9
CMT,1,1,1806,3.1,CSH,19
CMT,1,1,730,2.6,CSH,11
CMT,1,1,871,2.3,CSH,11.5
CMT,1,1,257,0.5,CSH,5
CMT,1,1,319,0.8,CRD,5.5
CMT,1,1,504,1.7,CRD,8.5
CMT,1,1,289,0.6,CSH,5
CMT,1,1,961,2.4,CRD,12.5
CMT,1,1,261,0.6,CSH,5
CMT,1,1,316,0.8,CSH,5.5
CMT,1,1,300,1,CSH,6
CMT,1,1,704,1.8,CSH,10
CMT,1,1,279,0.8,CRD,5.5
CMT,1,1,929,4.7,CRD,16.5
CMT,1,1,678,3.1,CRD,12
CMT,1,1,183,0.5,CSH,4.5
CMT,1,1,299,1.3,CRD,6.5
CMT,1,1,334,1,CSH,6
CMT,1,1,572,1.4,CRD,8.5
CMT,1,3,814,2,CSH,11.5
CMT,1,1,3652,8.1,CSH,2.5
CMT,1,1,1093,4.1,CSH,16.5
CMT,1,1,573,1.7,CRD,8.5
CMT,1,1,837,1.9,CSH,10.5
CMT,1,1,225,0.7,CSH,5
CMT,1,2,1315,9.6,CRD,29
CMT,1,1,384,0.8,CRD,6
CMT,1,1,619,1.8,CSH,9
CMT,1,2,687,2.4,CRD,10.5
CMT,1,3,324,1,CSH,5.5
CMT,1,1,187,0.7,CSH,4.5
CMT,1,2,424,0.7,CSH,6
CMT,1,1,605,1.9,CRD,9.5
CMT,1,1,1546,3.9,CRD,18.5
CMT,1,2,314,1.1,CSH,6
CMT,1,2,194,0.6,CSH,4.5
CMT,1,1,1119,4.4,CRD,17
CMT,1,1,245,0.7,CRD,5
CMT,1,1,1468,5.7,CSH,22
CMT,1,2,476,2.8,CRD,10
CMT,1,1,573,1.3,CSH,8
CMT,1,1,103,0.6,CRD,4
CMT,1,1,217,0.5,CSH,4.5
CMT,1,1,556,1.5,CSH,8.5
CMT,1,1,1159,3.4,CSH,15
CMT,1,1,820,1.4,CRD,10
CMT,1,1,454,1.4,CRD,7.5
CMT,1,1,1348,8.8,CRD,27
CMT,1,1,529,0.9,CRD,7.5
CMT,1,1,755,2,CSH,10
CMT,1,1,427,0.8,CRD,6
CMT,1,1,658,1,CRD,8.5
CMT,1,1,2129,9.5,CSH,32.5
CMT,1,1,680,1.9,CRD,9.5
CMT,1,1,556,1.4,CRD,8
CMT,1,1,350,0.8,CRD,6
CMT,1,1,394,1.2,CSH,7
CMT,1,1,835,2.1,CRD,11.5
CMT,1,1,470,1.3,CRD,7.5
CMT,1,1,657,1.3,CSH,8.5
CMT,1,1,386,0.7,CRD,6
CMT,1,1,408,1.1,CRD,6.5
CMT,1,1,602,2.1,CRD,9.5
CMT,1,1,313,0.9,CRD,5.5
CMT,1,1,1582,5.5,CRD,21.5
CMT,1,1,740,0.8,CSH,8.5
CMT,1,1,329,0.8,CSH,6
CMT,1,1,334,0.8,CRD,6
CMT,1,1,1943,7.1,CSH,26.5
CMT,1,1,981,2.6,CSH,12.5
CMT,1,1,613,1.6,CSH,8.5
CMT,1,1,900,2.6,CRD,12.5
CMT,1,1,225,0.3,CRD,4.5
CMT,1,1,824,0.7,CRD,9
CMT,1,1,277,1.3,CSH,6.5
CMT,1,1,2181,9.5,CSH,32.5
CMT,1,1,423,1.2,CSH,6.5
CMT,1,1,189,0.5,CSH,4
CMT,1,1,649,1.4,CRD,8.5
CMT,1,1,213,1.4,CRD,6
CMT,1,1,711,0.7,CSH,8.5
CMT,1,2,1369,7.1,CRD,24.5
CMT,1,2,335,1,CSH,6
CMT,1,1,992,1.6,CSH,12
CMT,1,2,152,0.5,CRD,4
CMT,1,2,220,0.8,CSH,5
CMT,1,1,479,2.3,CSH,9
CMT,4,1,42,0,CSH,3
CMT,1,1,607,2.4,CRD,11
CMT,1,1,255,0.8,CRD,5.5
CMT,1,1,309,1.2,CSH,6
CMT,1,1,321,2.2,CRD,8.5
CMT,1,1,1510,8.8,CRD,29
CMT,1,2,554,1.3,CSH,8
CMT,1,1,576,1.7,CSH,8.5
CMT,1,2,339,1.3,CRD,7
CMT,1,2,480,2,CSH,9
CMT,1,1,1078,3.3,CRD,14
CMT,1,1,2014,7.3,CSH,27.5
CMT,1,1,259,0.3,CSH,4.5
CMT,1,1,500,1.1,CRD,7
CMT,1,1,1502,3.3,CRD,18
CMT,1,1,688,1.4,CSH,9
CMT,1,1,796,2,CSH,10.5
CMT,1,1,192,0.5,CRD,4
CMT,1,1,549,1.7,CSH,8.5
CMT,1,1,597,1.4,CRD,8
CMT,1,1,879,3.4,CSH,14
CMT,1,1,348,0.8,CSH,6
CMT,1,1,2640,6.4,CSH,29.5
CMT,1,1,500,1,CRD,7
CMT,1,1,1001,4,CRD,16
CMT,1,1,1511,3.1,CSH,17
CMT,1,1,1478,4.7,CSH,20
CMT,1,1,113,0.2,CSH,3.5
CMT,1,1,286,0.7,CSH,5
CMT,1,1,547,2.7,CRD,10.5
CMT,1,1,598,2.1,CRD,9
CMT,1,1,224,0.4,CSH,4.5
CMT,1,1,1187,6.8,CRD,22
CMT,1,1,748,1.3,CSH,9
CMT,1,1,373,1,CRD,6
CMT,1,1,563,1.9,CSH,9.5
CMT,1,1,732,2.3,CSH,11
CMT,1,1,400,1,CSH,6.5
CMT,1,1,295,0.8,CSH,5.5
CMT,1,1,330,1.4,CSH,6.5
CMT,1,1,740,2.5,CRD,11.5
CMT,1,1,936,5,CSH,18
CMT,1,1,878,2.6,CSH,12.5
CMT,1,1,208,0.5,CSH,4.5
CMT,1,1,371,0.6,CSH,6
CMT,1,1,459,1,CSH,7
CMT,1,1,397,1.3,CRD,7
CMT,1,1,514,1.7,CRD,8.5
CMT,1,1,538,2.2,CRD,9.5
CMT,1,3,1074,3.1,CRD,14.5
CMT,1,1,579,1.5,CRD,8
CMT,2,1,2600,19.8,CSH,52
CMT,1,1,1397,13.6,CSH,38.5
CMT,1,2,160,0.5,CRD,4
CMT,1,1,1379,6.7,CRD,22.5
CMT,1,1,489,2.8,CSH,10
CMT,2,2,2970,17.6,CRD,52
CMT,2,2,2518,19.8,CSH,52
CMT,1,1,978,8.7,CRD,26
CMT,1,1,1218,12.5,CRD,35
CMT,1,4,521,2,CSH,9.5
CMT,1,1,355,1.7,CRD,7.5
CMT,1,1,532,1.8,CRD,8.5
CMT,1,3,1396,4.6,CSH,18.5
CMT,1,1,420,1.5,CSH,7
CMT,1,1,279,0.6,CRD,5.5
CMT,1,1,540,1.3,CRD,8
CMT,1,1,464,1.4,CRD,7
CMT,1,1,1046,3.1,CRD,14
CMT,1,2,544,4.2,CRD,13
CMT,1,1,451,1.7,CSH,8
CMT,1,1,1166,2.5,CSH,13.5
CMT,1,1,1034,3.5,CRD,14
CMT,1,1,1032,2.4,CRD,13
CMT,1,1,325,0.6,CRD,5.5
CMT,1,1,545,1.5,CRD,8.5
CMT,1,1,755,1.8,CRD,10
CMT,1,1,421,0.9,CRD,6.5
CMT,1,1,617,1.1,CRD,8
CMT,1,1,283,0.8,CRD,5.5
CMT,1,1,417,1.2,CRD,7
CMT,1,1,772,3.8,CSH,13.5
CMT,1,1,868,2.4,CRD,12
CMT,1,1,1385,6.7,CRD,23.5
CMT,1,1,241,0.6,CSH,4.5
CMT,1,1,394,0.8,CSH,6
CMT,1,1,390,1.2,CSH,7
CMT,1,1,630,1.1,CSH,8.5
CMT,1,1,541,1.2,CSH,7.5
CMT,1,1,496,1.4,CRD,8
CMT,1,1,1022,3.4,CRD,14.5
CMT,1,1,192,0.4,CSH,4.5
CMT,1,1,1188,3.1,CSH,15
CMT,1,1,674,2.7,CRD,11
CMT,1,1,724,3.6,CSH,13.5
CMT,1,2,283,1,CRD,6
CMT,1,1,1772,8.2,CRD,28.5
CMT,1,4,573,2.3,CRD,9.5
CMT,1,1,965,2,CSH,12
CMT,1,1,341,0.9,CSH,6
CMT,1,1,264,0.4,CRD,4.5
CMT,1,1,1202,3.1,CSH,15
CMT,1,1,873,3.2,CSH,13
CMT,1,1,422,1.1,CSH,6.5
CMT,1,2,212,0.6,CSH,4.5
CMT,1,1,599,2.1,CRD,9.5
CMT,1,1,717,3.5,CRD,13.5
CMT,1,1,345,1.7,CSH,7.5
CMT,1,1,430,1.2,CSH,7
CMT,1,1,202,0.5,CSH,3.5
CMT,1,1,572,1.1,CRD,8
CMT,1,1,665,1.3,CSH,8.5
CMT,1,1,106,0.6,CSH,4
CMT,1,2,500,2,CSH,9
CMT,1,1,457,4.8,CSH,14.5
CMT,1,1,1200,4,CRD,17
CMT,1,2,468,1.4,CRD,7.5
CMT,1,1,507,2.2,CSH,9
CMT,1,1,386,2,CSH,8
CMT,1,1,418,1.3,CSH,7
CMT,1,1,756,2.2,CRD,11
CMT,1,1,398,1,CRD,6.5
CMT,1,1,255,1,CRD,5.5
CMT,1,1,356,1.1,CRD,6.5
CMT,1,1,733,2.5,CRD,11.5
CMT,1,1,628,1.7,CSH,9
CMT,1,1,774,2.2,CSH,10.5
CMT,1,1,547,0.8,CRD,7
CMT,1,1,428,1.3,CRD,7
CMT,1,1,285,0.5,CSH,5
CMT,1,1,885,1,CRD,10
CMT,1,1,744,2.1,CSH,10
CMT,1,1,2424,8.9,CRD,33
CMT,1,1,2517,7,CRD,30
CMT,1,1,3518,8.3,CRD,39
CMT,1,1,329,0.4,CRD,5
CMT,1,1,675,1.2,CRD,8.5
CMT,1,1,249,0.5,CSH,4.5
CMT,1,1,1715,10.4,CRD,32.5
CMT,1,1,243,0.6,CSH,5
CMT,1,1,574,1.6,CRD,8
CMT,1,1,573,1.7,CRD,8.5
CMT,1,1,616,0.8,CSH,8
CMT,1,1,636,1.4,CSH,9
CMT,1,1,685,1.3,CSH,8.5
CMT,1,1,1483,2,CSH,15.5
CMT,1,1,420,1.3,CSH,7
CMT,1,1,469,0.9,CRD,7
CMT,1,1,737,1.6,NOC,10
CMT,1,1,876,1.6,CRD,10.5
CMT,1,1,856,1.6,CSH,10.5
CMT,1,1,522,2.1,CRD,9
CMT,1,1,537,0.6,CSH,7
CMT,1,1,888,2.9,CSH,13.5
CMT,1,1,737,2,CSH,10
CMT,1,1,459,1.4,CRD,8
CMT,1,1,145,0.5,CSH,4
CMT,1,1,1246,4.1,CRD,17.5
CMT,1,1,340,2.4,CSH,8.5
CMT,1,1,636,3.1,CRD,11
CMT,1,1,339,1.3,CSH,6.5
CMT,1,1,279,0.7,CSH,5.5
CMT,1,1,332,1.1,CSH,6.5
CMT,2,2,2527,16.5,CSH,52
CMT,1,1,424,1.7,CRD,8
CMT,1,3,271,0.9,CRD,5.5
CMT,1,3,978,2.9,CRD,14
CMT,1,2,385,1.4,CSH,7
CMT,1,1,1116,9.8,CRD,28
CMT,1,1,898,2.9,CSH,13
CMT,1,1,1458,8.3,CRD,28
CMT,1,1,898,3.3,CSH,13.5
CMT,1,2,1056,4.2,CRD,16
CMT,1,2,334,1.3,CSH,6
CMT,1,1,741,3.7,CRD,13
CMT,1,1,659,2.9,CRD,11.5
CMT,1,1,517,1.3,CSH,8
CMT,1,1,449,1.1,CSH,7
CMT,1,1,1013,9.6,CRD,27.5
CMT,1,1,992,4.8,CSH,17
CMT,1,1,1263,5.5,CSH,19.5
CMT,1,1,524,1.6,CRD,8
CMT,1,1,807,2.5,CSH,11.5
CMT,1,1,590,3.5,CSH,11.5
CMT,1,1,349,1.2,CSH,6
CMT,4,1,535,3.3,CSH,11.5
CMT,1,2,448,1.4,CRD,7
CMT,1,4,488,1.6,CRD,8
CMT,1,1,299,1.2,CRD,6
CMT,1,1,264,1.1,CRD,5.5
CMT,1,1,266,0.8,CRD,5
CMT,1,3,655,1.9,CRD,9.5
CMT,1,1,369,1.4,CRD,7
CMT,1,1,158,0.8,CSH,4.5
CMT,1,1,78,6.5,NOC,22.5
CMT,1,1,245,1.2,CRD,6
CMT,1,2,1113,4.2,CSH,16.5
CMT,1,2,668,4.4,CRD,14
CMT,1,1,1169,5.7,CRD,19.5
CMT,1,1,404,0.8,CSH,6
CMT,1,1,339,0.9,CSH,6
CMT,1,1,1460,13.1,CRD,37
CMT,1,1,795,2.2,CSH,11
CMT,1,2,1230,3.2,CRD,15.5
CMT,1,1,512,2,CSH,8.5
CMT,1,1,1398,6.3,CRD,22
CMT,1,2,1985,3.5,CRD,21.5
CMT,1,1,598,2.3,CRD,9.5
CMT,1,1,338,1.3,CRD,6.5
CMT,1,1,501,1.8,CRD,8.5
CMT,1,2,559,4,CSH,12.5
CMT,1,2,710,2.6,CRD,12
CMT,1,2,187,1.1,CSH,5.5
CMT,1,1,1018,5.4,CRD,18
CMT,1,2,603,2.4,CSH,10
CMT,1,1,736,2.8,CRD,11.5
CMT,1,3,324,1.1,CSH,6
CMT,1,1,616,2.8,CRD,11
CMT,1,1,292,0.9,CRD,5.5
CMT,1,1,1996,4.8,CSH,2.5
CMT,1,2,327,1.7,CRD,7
CMT,1,1,445,3.6,CSH,12
CMT,1,2,320,1.3,CRD,6.5
CMT,1,2,580,2,CSH,9
CMT,1,1,1025,4.6,CSH,17
CMT,2,1,1933,21.3,CSH,52
CMT,1,1,844,3.1,CRD,13
CMT,1,1,388,1,CRD,7
CMT,1,1,295,0.7,CRD,5.5
CMT,1,1,681,0,CSH,8
CMT,1,1,1251,2.8,CRD,15
CMT,1,1,462,0.8,CRD,6.5
CMT,1,1,339,0.5,CSH,5.5
CMT,1,1,605,1,CSH,8
CMT,1,1,412,0.8,CRD,6.5
CMT,1,1,329,0.2,CRD,5
CMT,1,1,277,0.5,CRD,5
CMT,1,1,277,0.8,CSH,5.5
CMT,1,1,172,0.4,CRD,4
CMT,1,1,968,2.2,NOC,12
CMT,1,1,304,1.1,CRD,6
CMT,1,1,141,0.4,CSH,4
CMT,1,1,822,1.7,CSH,10.5
CMT,1,1,1093,3.4,CRD,14.5
CMT,1,1,917,8.6,CSH,24.5
CMT,1,2,710,3.1,CSH,12
CMT,1,1,1348,6.4,CRD,22
CMT,1,1,746,4.7,CSH,15
CMT,1,1,487,2.1,CSH,9
CMT,1,1,275,1.2,CRD,6
CMT,1,1,772,1.7,CSH,10
CMT,1,1,131,0.4,CSH,3.5
CMT,1,4,805,2.1,CSH,11
CMT,1,1,211,0.7,CSH,4.5
CMT,1,4,828,2,CSH,11
CMT,1,1,1961,22.9,CSH,61
CMT,1,2,689,2.4,CSH,10.5
CMT,1,3,761,3.6,CRD,13.5
CMT,3,3,1913,18.4,CRD,68.5
CMT,1,1,1016,4.4,CSH,16.5
CMT,1,2,1290,2.2,CSH,14.5
CMT,1,1,988,3.3,CSH,15
CMT,1,1,534,2.7,CSH,10
CMT,1,1,50,0.4,CRD,3
CMT,1,1,1503,8.5,CRD,28
CMT,1,1,565,1.9,CRD,9
CMT,1,1,974,3.2,CSH,13.5
CMT,1,1,876,2.9,CRD,13
CMT,1,2,498,1,CRD,7
CMT,1,1,344,1,CRD,6
CMT,1,1,360,1.9,CSH,7.5
CMT,1,1,546,1.8,CRD,8.5
CMT,1,1,221,1,CSH,5
CMT,1,1,872,2.3,CRD,11.5
CMT,1,2,223,0.9,CSH,5
CMT,1,1,369,1.1,CSH,6.5
CMT,1,1,279,1.2,CRD,6
CMT,1,2,168,0.4,CSH,4
CMT,1,2,223,1,CRD,5.5
CMT,1,2,825,1.7,CSH,10
CMT,1,4,932,3.5,CSH,14
CMT,1,1,1137,4.1,CRD,17
CMT,1,2,78,0.3,CSH,3
CMT,1,1,99,0.5,CRD,3.5
CMT,1,2,230,0.7,CSH,5
CMT,2,1,3565,17.7,CRD,52
CMT,1,1,992,7.5,CRD,23
CMT,1,1,209,0.6,CSH,4.5
CMT,1,2,799,1.7,CRD,10
CMT,1,1,720,3,CRD,11.5
CMT,1,1,2014,18,CSH,49.5
CMT,1,2,1113,6,CSH,19.5
CMT,1,2,356,1,CSH,6
CMT,1,4,272,0.6,CSH,5
CMT,1,3,644,2.2,CSH,10
CMT,1,1,313,1.6,CRD,6.5
CMT,1,1,451,1.5,CSH,7.5
CMT,1,1,1541,9.7,CRD,30.5
CMT,1,1,1600,10.6,CSH,33.5
CMT,1,2,799,3.2,CRD,13
CMT,1,1,116,0.4,CSH,3.5
CMT,1,4,361,1.7,CRD,7.5
CMT,1,1,834,3.3,CSH,13
CMT,1,1,1208,3.4,CRD,15.5
CMT,1,1,335,0.8,CRD,5.5
CMT,1,2,639,2,CSH,9.5
CMT,1,1,642,2,CRD,10
CMT,1,1,1277,1.4,CSH,13.5
CMT,1,1,770,3.4,CSH,13
CMT,1,1,966,2.6,CRD,12.5
CMT,1,1,511,1.7,CSH,8
CMT,1,3,239,0.7,CSH,5
CMT,1,2,796,2.6,CSH,11.5
CMT,1,1,496,2.6,CRD,10
CMT,1,2,808,4.7,CRD,15
CMT,1,1,80,0.2,CRD,3
CMT,1,3,1386,5.2,CRD,20
CMT,1,1,853,3.8,CSH,14
CMT,1,2,898,3.1,CRD,13.5
CMT,1,1,412,1.3,CSH,7
CMT,1,1,329,0.4,CSH,5
CMT,1,1,716,2.5,CRD,11
CMT,1,1,902,4.5,CSH,15.5
CMT,1,1,776,1.5,CRD,9.5
CMT,1,1,859,6.1,CRD,19
CMT,1,2,229,1.1,CRD,5.5
CMT,1,1,943,7.1,CRD,21.5
CMT,1,2,474,1.2,CSH,7
CMT,1,3,252,1.1,CRD,5.5
CMT,1,1,397,1.4,CSH,7
CMT,1,4,119,0.6,CSH,4
CMT,1,2,571,1.2,CRD,8
CMT,1,2,179,1.6,CSH,6.5
CMT,1,1,263,1.3,CRD,6
CMT,1,1,810,1.1,CSH,9.5
CMT,1,1,1164,2.5,CRD,13
CMT,1,1,1785,11.9,CRD,35.5
CMT,1,2,368,2.6,CRD,9
CMT,1,2,515,3.5,CRD,12
CMT,1,2,888,1.5,CSH,10.5
CMT,1,3,290,0.8,CRD,5.5
CMT,1,1,335,1.6,CSH,7
CMT,1,1,535,1.7,CRD,8.5
CMT,1,1,263,0.5,CRD,5
CMT,1,2,251,0.7,CRD,5
CMT,1,1,760,1.4,CRD,9.5
CMT,1,1,331,1.4,CSH,6.5
CMT,1,2,654,1.7,CRD,9
CMT,1,1,492,1.1,CRD,7.5
CMT,1,1,273,0.7,CRD,5
CMT,1,1,1132,10.4,CRD,30
CMT,1,1,166,0.4,CRD,4
CMT,1,1,430,1.3,CRD,7
CMT,1,1,1047,2.9,CRD,13.5
CMT,1,1,525,1,CRD,7.5
CMT,1,1,704,1.6,CSH,9.5
CMT,1,1,729,1.8,CSH,10
CMT,1,1,691,2.2,CSH,10
CMT,1,2,532,1.8,CRD,8
CMT,1,1,345,1.8,CSH,7
CMT,1,1,382,0.7,CSH,6
CMT,1,1,162,0.9,CRD,5
CMT,1,1,61,4.1,NOC,2.5
CMT,1,2,480,1,CRD,7
CMT,1,1,1332,6.7,CRD,23
CMT,1,2,303,1.1,CSH,6
CMT,1,3,783,1.9,CRD,10.5
CMT,1,1,164,1,CSH,5
CMT,1,1,1283,12,CSH,33.5
CMT,1,1,871,4.7,CRD,16
CMT,1,2,847,3.4,CRD,13.5
CMT,1,1,52,0.2,CSH,3
CMT,1,2,203,0.9,CSH,5
CMT,1,2,235,0.7,CSH,5
CMT,1,1,1240,13.9,CRD,38
CMT,1,1,569,1.9,CSH,9
CMT,1,1,667,2.1,CRD,9.5
CMT,1,1,155,0.7,CSH,4.5
CMT,1,1,110,0.7,CSH,4
CMT,1,1,336,1.5,CRD,7
CMT,1,1,464,1.4,CSH,7.5
CMT,1,1,855,4.8,CRD,16
CMT,1,1,538,1.2,CSH,7.5
CMT,1,1,1254,2.8,CRD,15
CMT,1,2,1187,5,CRD,18
CMT,2,3,3451,26.6,CSH,52
CMT,1,2,1443,7.4,CSH,24
CMT,1,1,1171,9,CSH,26.5
CMT,1,2,639,2,CSH,10
CMT,1,1,1493,10.7,CRD,32.5
CMT,1,3,598,2.1,CSH,9.5
CMT,1,1,367,1.5,CRD,7
CMT,1,2,171,0.4,CRD,4
CMT,1,1,810,1.9,CSH,11
CMT,1,1,556,1.8,CSH,8.5
CMT,1,1,399,1.8,CRD,8
CMT,1,1,319,0.7,CSH,5.5
CMT,1,1,411,1.8,CRD,7.5
CMT,1,1,390,1.3,CRD,7
CMT,1,2,871,3.8,CRD,14
CMT,1,1,1053,8.5,CRD,24.5
CMT,1,1,946,2.4,CSH,12.5
CMT,1,1,322,0.8,CSH,5.5
CMT,1,1,1099,2.7,CRD,13.5
CMT,1,3,290,0.7,CSH,5
CMT,1,1,1166,10.8,CRD,31
CMT,1,1,440,1.6,CSH,7.5
CMT,1,1,686,2.1,CSH,10
CMT,1,1,296,1,CRD,6
CMT,1,1,237,1,CSH,5.5
CMT,1,2,1328,5.4,CRD,20
CMT,1,3,218,0.9,CSH,5
CMT,1,2,803,3.3,CSH,13
CMT,1,3,370,1.3,CSH,6.5
CMT,1,2,612,1.4,CRD,8.5
CMT,1,1,216,0.8,CSH,5
CMT,1,1,571,2.4,CRD,9.5
CMT,1,1,318,0.8,CRD,5.5
CMT,1,1,57,0,NOC,2.5
CMT,1,1,895,3.5,CSH,13
CMT,1,1,1089,5.1,CRD,18
CMT,1,1,1967,15.4,CRD,44
CMT,2,1,1430,16.5,CRD,52
CMT,1,1,414,1.7,CSH,7.5
