vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
CMT,1,1,475,2.4,CSH,9
CMT,1,2,608,1.6,CRD,8.5
CMT,1,2,702,3.2,CRD,11.5
CMT,1,1,283,1,CSH,6
CMT,1,2,232,0.7,CRD,5
CMT,1,1,154,0.6,CSH,4.5
CMT,1,3,375,1.6,CRD,7.5
CMT,1,1,774,1.4,CRD,10
CMT,1,1,1048,3.1,CSH,14
CMT,1,1,245,0.7,CRD,5
CMT,1,1,632,5.1,CSH,16
CMT,1,1,377,2.2,CRD,9
CMT,1,2,512,0.9,CRD,7
CMT,1,1,597,2.1,CRD,9.5
CMT,1,4,970,2.2,CSH,12
CMT,1,1,157,1,CRD,5
CMT,1,1,683,3.3,CRD,13
CMT,1,2,316,1.5,CSH,7
CMT,1,1,919,4,CRD,15
CMT,2,1,1694,19.4,CSH,52
CMT,2,1,1344,18.5,CSH,52
CMT,1,1,399,1.8,CSH,8
CMT,1,1,585,3.4,CSH,12.5
CMT,1,2,229,1.1,CSH,5.5
CMT,1,1,402,2,CSH,8
CMT,1,2,274,1,CRD,5.5
CMT,1,4,291,0.9,CRD,5.5
CMT,1,1,934,2.7,CRD,12.5
CMT,1,1,993,9,CRD,26.5
CMT,1,2,1181,1.7,CSH,13
CMT,1,1,1126,2.4,CRD,13.5
CMT,1,1,310,0.8,CSH,5.5
CMT,1,1,353,0.7,CRD,5.5
CMT,1,1,257,0.7,CRD,5
CMT,1,1,624,1.9,CRD,9.5
CMT,1,2,1048,2.4,CSH,13.5
CMT,1,2,1084,5.6,CRD,18.5
CMT,1,2,286,0.7,CRD,5.5
CMT,1,1,342,0.8,CRD,5.5
CMT,1,1,987,2.2,CRD,12.5
CMT,1,2,216,0.6,CSH,5
CMT,1,2,855,3.1,CRD,13
CMT,1,2,539,2,CSH,9
CMT,1,1,319,0.5,CRD,5
CMT,1,1,242,0.9,CRD,5
CMT,1,1,495,1.3,CSH,7.5
CMT,1,1,490,1.9,CSH,9
CMT,1,1,1001,5.6,CSH,18.5
CMT,1,1,368,1.4,CRD,7
CMT,1,2,199,0.9,CSH,5
CMT,1,1,171,0.6,CSH,4.5
CMT,1,1,376,1.4,CSH,7
CMT,1,1,464,1.8,CRD,8.5
CMT,1,1,418,2.7,CRD,9.5
CMT,1,1,136,0.6,CSH,4
CMT,1,2,412,1.1,CSH,6.5
CMT,1,1,442,1.5,CSH,7.5
CMT,1,2,480,1.9,CRD,8.5
CMT,1,1,951,7.2,CRD,22
CMT,1,2,541,1.8,CRD,8.5
CMT,1,3,713,3.1,CRD,12
CMT,1,2,442,1.9,CRD,8.5
CMT,1,1,299,1,CSH,6
CMT,1,1,449,1.3,CSH,7.5
CMT,1,2,97,0.3,CRD,3
CMT,1,1,494,2.5,CSH,9.5
CMT,1,2,167,0.7,CRD,4.5
CMT,1,2,1045,5.8,CRD,19
CMT,1,4,1489,5.4,CSH,21
CMT,1,1,389,1.5,CRD,7
CMT,1,1,761,4.4,CSH,15
CMT,1,1,277,1.2,CRD,6
CMT,1,1,931,4.4,CRD,16.5
CMT,1,2,508,1.5,CSH,8
CMT,1,2,1170,6.4,CSH,21
CMT,1,1,294,2,CSH,7.5
CMT,1,2,502,1.6,CSH,8
CMT,1,1,572,3.3,CSH,12
CMT,1,1,614,1.4,CSH,8.5
CMT,1,1,583,1.6,CRD,8
CMT,1,1,758,2.5,CSH,11
CMT,1,1,533,1.5,CSH,8.5
CMT,1,1,648,2.2,CRD,9.5
CMT,1,1,610,1.6,CRD,9.5
CMT,1,1,692,2.9,CRD,11.5
CMT,1,1,720,1.1,CRD,9
CMT,1,2,759,2.6,CSH,11
CMT,1,1,771,3.2,CRD,12
CMT,3,1,1774,16.2,CSH,62.5
CMT,1,1,445,2.9,CSH,10.5
CMT,1,3,822,3.1,CSH,12.5
CMT,1,1,620,4.1,CSH,14
CMT,1,1,358,1.3,CRD,6.5
CMT,1,1,282,1.1,CRD,6
CMT,1,2,369,1.1,CSH,6
CMT,1,2,614,2.9,CSH,11.5
CMT,1,1,651,2,CSH,10
CMT,1,1,757,1.7,CSH,10
CMT,1,1,1729,4.1,CRD,20
CMT,1,1,539,1.7,CSH,8.5
CMT,1,2,1500,3.6,CRD,18
CMT,1,2,601,3,CRD,10.5
CMT,1,2,421,4.8,CSH,14.5
CMT,1,1,243,1.3,CSH,6
CMT,1,1,468,1.6,CRD,8
CMT,1,2,270,0.8,CRD,5.5
CMT,1,1,423,2.1,CRD,8.5
CMT,1,1,354,1.4,CRD,7
CMT,1,1,2172,10,CSH,33
CMT,1,1,746,4.1,CRD,14.5
CMT,1,1,216,0.8,CSH,5
CMT,1,1,485,1.8,CRD,8
CMT,1,4,903,4.3,CSH,16
CMT,1,1,861,5.4,CSH,17
CMT,1,1,521,2.7,CRD,10
CMT,1,2,748,3.5,CSH,12.5
CMT,1,1,381,0.9,CRD,6
CMT,1,1,166,0.5,CSH,4
CMT,1,1,386,0.6,CSH,6
CMT,1,1,408,1.3,CSH,7.5
CMT,1,1,647,2.6,CRD,10.5
CMT,1,2,1054,9,CRD,26.5
CMT,1,1,703,5.5,CRD,18
CMT,1,1,137,0.5,CSH,4
CMT,1,2,637,2.2,CRD,10.5
CMT,1,1,136,0.5,CSH,4
CMT,1,4,135,0.6,CSH,4
CMT,1,1,117,0.6,CRD,4
CMT,1,3,178,0.6,CSH,4.5
CMT,1,1,613,2.3,CRD,10
CMT,1,2,354,1.7,CSH,7.5
CMT,1,1,297,0.9,CRD,5.5
CMT,1,2,246,0.7,CSH,5
CMT,1,1,156,0.4,CSH,4
CMT,1,2,122,0.7,CSH,4
CMT,1,3,454,1.4,CRD,7.5
CMT,1,1,531,1.7,CSH,8.5
CMT,1,1,445,1.6,CSH,8
CMT,1,1,118,0.5,CRD,4
CMT,1,1,286,1,CSH,6
CMT,1,1,536,2.1,CRD,9
CMT,1,1,327,1,CRD,6
CMT,1,2,235,1.5,CRD,6
CMT,1,2,160,0.8,CSH,4.5
CMT,1,1,488,1.5,CRD,8.5
CMT,1,1,2087,9.4,CRD,32
CMT,1,1,686,2.8,CSH,11
CMT,1,2,1236,6.3,CSH,21.5
CMT,1,2,1288,5.3,CSH,20
CMT,1,1,952,3.8,CSH,15.5
CMT,1,1,624,3.1,CRD,11.5
CMT,1,1,148,0.2,CSH,3.5
CMT,1,2,385,1.1,CSH,6.5
CMT,1,2,450,2.1,CRD,8.5
CMT,1,1,371,1.1,CRD,6.5
CMT,1,2,585,3.7,CRD,13
CMT,1,1,1000,4,CRD,15
CMT,1,1,922,5,CSH,16.5
CMT,1,1,178,0.7,CSH,4.5
CMT,1,2,545,2.6,CRD,9.5
CMT,1,4,961,2.9,CSH,12.5
CMT,1,1,568,2.9,CSH,11
CMT,1,2,289,1.4,CRD,6.5
CMT,1,2,555,2.7,CSH,10
CMT,1,2,247,0.9,CRD,5.5
CMT,1,2,750,2.4,CRD,11
CMT,1,1,345,1.7,CRD,7
CMT,1,2,409,1.2,CRD,6.5
CMT,1,1,205,0.9,CSH,5
CMT,1,2,811,2.5,CRD,12
CMT,1,1,439,1.6,CRD,7.5
CMT,1,1,1325,4.7,CRD,18
CMT,1,1,883,2.7,CRD,12
CMT,1,1,817,1.7,CRD,10.5
CMT,1,2,308,0.6,CSH,5.5
CMT,1,1,620,1.9,CSH,9.5
CMT,1,1,514,1.7,CRD,8.5
CMT,1,1,555,2.1,CRD,9
CMT,1,2,544,2.1,CRD,9
CMT,1,2,585,1.7,CRD,9
CMT,1,1,347,1.7,CRD,7.5
CMT,1,1,344,1.1,CRD,6.5
CMT,1,1,1587,7.5,CRD,25.5
CMT,1,1,428,1.5,CRD,7.5
CMT,1,4,391,0.7,CSH,6
CMT,1,2,660,3.2,CRD,12
CMT,1,2,569,2.5,CSH,10
CMT,1,4,132,0.4,CSH,3.5
CMT,1,1,675,2.3,CRD,10
CMT,1,2,140,0.4,CSH,3.5
CMT,1,1,347,1.5,CRD,7
CMT,1,2,325,0.9,CRD,6
CMT,1,1,318,1,CSH,5.5
CMT,1,2,134,0.4,CSH,3.5
CMT,1,1,1056,3.5,CSH,14.5
CMT,1,1,831,4.5,CRD,16.5
CMT,1,1,194,1.2,CSH,5.5
CMT,1,1,259,1.2,CSH,6
CMT,1,1,240,1.2,CSH,5.5
CMT,1,2,820,3.4,CSH,13
CMT,1,2,374,1.2,CSH,6.5
CMT,1,1,472,2.9,CRD,10.5
CMT,1,1,329,1,CRD,6
CMT,1,1,524,1.5,CSH,8
CMT,1,1,643,1.6,CRD,9
CMT,1,1,555,1.8,CRD,9
CMT,1,1,223,0.7,CSH,5
CMT,1,1,381,1,CSH,6
CMT,1,2,880,2,CRD,11
CMT,1,3,483,1.1,CSH,7
CMT,1,1,538,1.3,CSH,8
CMT,4,1,389,2,CSH,8
CMT,2,1,1531,19.2,CRD,52
CMT,1,1,135,0.6,CSH,4.5
CMT,1,1,749,2.6,CSH,12
CMT,1,1,514,2.3,CSH,9
CMT,1,1,680,3.2,CRD,11.5
CMT,1,1,98,0.5,CSH,3.5
CMT,1,1,595,1.2,CRD,8
CMT,1,1,1046,9.7,CRD,28
CMT,1,1,323,0.8,CSH,5.5
CMT,1,2,594,1.2,CSH,8
CMT,1,1,807,2.7,CSH,11.5
CMT,1,1,389,0.8,CSH,6
CMT,1,1,790,3.7,CRD,14
CMT,1,1,760,2.2,CRD,10.5
CMT,1,2,682,1.5,CSH,9
CMT,1,1,199,0.6,CSH,4.5
CMT,1,1,490,1.3,CSH,7.5
CMT,1,1,1139,4.7,CSH,17.5
CMT,1,1,191,0.8,CSH,5
CMT,1,1,408,1.7,CSH,7.5
CMT,1,1,397,1.1,CSH,6.5
CMT,1,1,912,2.6,CRD,12
CMT,1,1,258,0.8,CSH,5
CMT,1,1,223,0.8,CSH,5
CMT,1,1,107,0.3,CSH,3.5
CMT,1,1,1048,3.5,CSH,15
CMT,1,1,866,4.4,CSH,15.5
CMT,1,2,492,2.1,CSH,8.5
CMT,1,1,1020,3.4,CSH,14
CMT,1,1,300,0.9,CRD,5.5
CMT,1,1,425,0.8,CSH,6
CMT,2,1,1746,16.8,CSH,52
CMT,1,2,148,0.5,CSH,4
CMT,1,1,313,1.1,CSH,6.5
CMT,1,1,412,1.7,CSH,8
CMT,1,1,260,0.6,CRD,5
CMT,1,2,448,1,CSH,6.5
CMT,1,1,396,0.6,CSH,6
CMT,1,1,337,0.9,CSH,5.5
CMT,1,1,955,9.6,CRD,27.5
CMT,1,2,1914,11.4,CSH,33.5
CMT,1,1,992,8.2,CRD,24
CMT,1,1,491,0.3,CRD,6.5
CMT,1,1,382,2.3,CRD,9
CMT,1,1,305,1.4,CRD,6.5
CMT,1,1,475,1.3,CSH,7.5
CMT,1,2,711,1.5,CSH,9
CMT,1,1,372,0.6,CRD,5.5
CMT,1,1,367,0.4,CRD,5.5
CMT,1,1,365,0.8,CRD,6
CMT,1,1,794,5,CRD,17
CMT,1,1,477,1.8,CSH,8
CMT,1,1,1301,6.1,CRD,21.5
CMT,1,1,481,2,CSH,8.5
CMT,1,1,519,1.6,CRD,8.5
CMT,1,1,389,0.9,CSH,6
CMT,1,1,1349,9.5,CRD,29
CMT,1,2,384,1.6,CSH,7.5
CMT,1,1,744,2.3,CRD,10.5
CMT,1,1,939,4.1,CSH,15.5
CMT,1,2,269,1.3,CSH,6
CMT,1,2,579,2.1,CSH,9.5
CMT,1,1,1008,2.3,CSH,12.5
CMT,1,1,97,0.5,CSH,3.5
CMT,1,1,316,0.5,CRD,5
CMT,1,1,311,0.8,CRD,6
CMT,1,1,832,0.9,CRD,9.5
CMT,1,1,1377,5.4,CSH,20
CMT,1,1,917,1.2,CSH,10.5
CMT,1,1,294,1,CSH,5.5
CMT,1,1,337,0.9,CSH,6
CMT,1,1,644,4.7,CSH,15.5
CMT,1,2,754,3.8,CRD,14
CMT,1,1,282,1.4,CSH,6.5
CMT,1,1,202,0.8,CRD,5
CMT,1,1,441,2,CSH,8
CMT,1,1,389,1.4,CSH,7
CMT,1,1,728,2.7,CRD,11.5
CMT,1,2,726,1.7,CRD,10
CMT,1,1,925,0.9,CRD,10.5
CMT,1,2,658,2.1,CSH,10.5
CMT,1,1,1142,10.8,CSH,31
CMT,1,1,405,1.4,CRD,7.5
CMT,1,1,341,1.2,CRD,6.5
CMT,1,1,421,0.9,CRD,6.5
CMT,1,1,1087,1.6,CRD,12.5
CMT,2,2,1665,16.4,CSH,52
CMT,1,1,580,1.3,CSH,8
CMT,1,1,1494,10.8,CSH,32
CMT,1,2,798,3.1,CSH,12.5
CMT,1,1,283,0.8,CRD,5
CMT,1,1,221,0.7,CSH,4.5
CMT,1,2,632,1.5,CSH,8.5
CMT,1,2,634,1.8,CRD,9
CMT,1,1,260,0.6,CSH,5
CMT,1,1,1010,2,CSH,12
CMT,1,2,564,2.2,CRD,9.5
CMT,1,1,551,2.8,CRD,10.5
CMT,1,2,314,1.2,CRD,6
CMT,1,2,1219,7.4,CSH,24
CMT,1,1,1089,4.2,CRD,16.5
CMT,1,2,1368,6.7,CSH,23.5
CMT,1,4,318,1.2,CSH,6
CMT,1,1,229,1,CRD,5.5
CMT,1,1,264,1.3,CRD,6
CMT,1,1,297,0.9,CRD,5.5
CMT,1,1,1676,13.6,CRD,39.5
CMT,1,1,450,3.1,CRD,10.5
CMT,1,1,407,2.2,CRD,9
CMT,1,2,116,0.3,CRD,3.5
CMT,1,2,306,1.1,CSH,6
CMT,1,1,189,0.8,CSH,5
CMT,1,2,164,0.8,CRD,4.5
CMT,1,3,178,0.5,CSH,4.5
CMT,1,1,908,8.4,CSH,24.5
CMT,1,1,902,3.8,CRD,14
CMT,1,1,574,2.2,CRD,9.5
CMT,1,1,700,2.4,CRD,10.5
CMT,1,1,83,0.1,NOC,3
CMT,1,1,475,2.9,CSH,11
CMT,1,1,263,1.4,CSH,6
CMT,1,2,248,1,CRD,5.5
CMT,1,1,541,2.6,CSH,10
CMT,1,1,671,2.9,CRD,11
CMT,1,1,129,0.8,CSH,4.5
CMT,1,3,1003,6.4,CSH,19.5
CMT,1,1,620,3.3,CSH,12
CMT,1,1,916,5.3,CRD,18
CMT,1,1,739,2.9,CSH,11.5
CMT,1,1,535,1.9,CRD,9
CMT,1,1,301,0.4,CRD,5
CMT,1,1,768,3.3,CSH,12.5
CMT,1,2,452,1.4,CRD,7.5
CMT,1,1,329,1.6,CRD,7
CMT,1,2,1197,4.5,CSH,17
CMT,1,2,790,3.1,CRD,12.5
CMT,1,1,935,8.2,CRD,24.5
CMT,1,2,345,1.2,CRD,6.5
CMT,1,2,297,1.2,CRD,6
CMT,1,1,526,2.2,CSH,9.5
CMT,1,1,701,4.3,CRD,15
CMT,1,3,500,2.6,CSH,10
CMT,1,1,422,1,CRD,6.5
CMT,1,1,481,1.4,CSH,7.5
CMT,1,1,599,2.3,CSH,10
CMT,1,1,1280,11.7,CSH,33.5
CMT,1,2,214,1,CSH,5
CMT,1,1,488,2.6,CRD,9.5
CMT,1,1,86,0.5,CSH,3.5
CMT,2,1,1598,18.3,CSH,52
CMT,1,1,1272,10.8,CSH,31.5
CMT,1,3,1263,6.5,CRD,22.5
CMT,1,1,238,1.1,CSH,5.5
CMT,1,1,337,1.2,CSH,6.5
CMT,1,2,913,3,CSH,13
CMT,1,1,538,1.3,CRD,8
CMT,1,1,732,1.1,CSH,9
CMT,1,1,198,0.9,CSH,4.5
CMT,1,1,262,0.8,CRD,5.5
CMT,1,2,425,0.5,CSH,6
CMT,1,1,1524,6.5,CSH,23.5
CMT,1,1,745,1.4,CRD,9.5
CMT,1,2,362,0.7,CSH,5.5
CMT,1,1,607,2.8,CSH,10.5
CMT,1,1,1108,2.6,CRD,13.5
CMT,1,1,566,1.1,CRD,8
CMT,1,2,496,1.6,CRD,7.5
CMT,1,1,179,0.3,CSH,4
CMT,1,1,253,0.7,CSH,5
CMT,1,1,260,0.6,CSH,5
CMT,1,1,185,0.8,CSH,5
CMT,1,1,338,0.8,CRD,5.5
CMT,1,3,533,1.3,CSH,8
CMT,1,3,584,1.2,CSH,7.5
CMT,1,1,1665,7.6,CRD,27
CMT,1,1,366,0.8,CRD,6
CMT,2,2,2409,17.6,CSH,52
CMT,1,2,641,2.3,CSH,10
CMT,1,1,353,1,CSH,6
CMT,1,1,2943,16.1,CSH,49
CMT,1,1,1298,11.4,CSH,33
CMT,1,1,235,0.6,CSH,5
CMT,1,2,832,2.6,CRD,11.5
CMT,1,1,453,1.3,CRD,7
CMT,1,2,832,2.3,CSH,11
CMT,1,1,552,1.6,CRD,8.5
CMT,1,1,375,1.1,CRD,6.5
CMT,1,1,841,1.2,CSH,9.5
CMT,1,1,1034,3.8,CSH,15.5
CMT,1,1,440,0.8,CSH,6
CMT,1,1,260,0.9,CSH,5.5
CMT,1,1,860,5.6,CSH,17.5
CMT,1,3,1987,11.8,CRD,36.5
CMT,1,1,222,0.7,CSH,4.5
CMT,1,1,517,0.9,CRD,7
CMT,1,1,1134,4,CSH,16
CMT,2,1,1792,17.6,CSH,52
CMT,1,1,1602,5.7,CRD,22.5
CMT,1,1,771,4.5,CSH,16
CMT,1,1,494,0.7,CSH,6.5
CMT,1,1,1086,2.9,CRD,14
CMT,1,1,174,0.6,CSH,4.5
CMT,1,1,477,1,CRD,7
CMT,1,1,538,2.3,CRD,9
CMT,1,1,395,0.6,CRD,6
CMT,2,2,2261,17.6,CSH,52
CMT,1,1,631,2,CSH,9.5
CMT,1,1,2069,13,CRD,41
CMT,2,2,1557,17.7,CSH,52
CMT,1,1,397,1.5,CRD,7.5
CMT,1,1,734,4,CRD,14.5
CMT,1,1,464,0.9,CSH,6.5
CMT,1,1,732,3.2,CSH,12
CMT,1,2,820,1.9,CRD,10.5
CMT,1,1,499,1.9,CSH,8.5
CMT,1,1,1492,3.1,CSH,18.5
CMT,1,2,824,2.4,CRD,11.5
CMT,1,1,942,2.8,CSH,13
CMT,1,1,361,2.1,CSH,8
CMT,1,1,303,0.8,CSH,5.5
CMT,1,2,205,0.8,CSH,5
CMT,1,1,534,1.1,CSH,7.5
CMT,1,2,478,1.5,CSH,7.5
CMT,1,1,465,1.1,CSH,7
CMT,1,1,732,1.6,CRD,9.5
CMT,1,1,268,1,CSH,5.5
CMT,1,2,1366,11.2,CSH,32.5
CMT,1,1,592,2.4,CRD,10
CMT,1,3,361,1.3,CRD,6.5
CMT,1,1,298,1,CSH,6
CMT,1,2,776,2.7,CRD,12
CMT,1,1,403,2.2,CRD,8.5
CMT,1,1,214,0.8,CRD,5
CMT,1,1,374,1,CRD,6.5
CMT,1,1,86,0.5,CSH,3.5
CMT,1,1,157,0.6,CRD,4.5
CMT,1,1,307,1.4,CRD,6.5
CMT,1,1,1223,4,CRD,17
CMT,1,1,1469,14.5,CSH,41.5
CMT,2,1,2609,17.5,CSH,52
CMT,1,1,618,2.7,CSH,11
CMT,1,1,309,1.4,CRD,7
CMT,1,1,526,2,CSH,9
CMT,1,2,1067,3.5,CSH,15
CMT,1,2,217,0.8,CSH,5
CMT,2,2,2030,21,CRD,52
CMT,2,2,3617,17.4,CSH,52
CMT,1,1,754,1.2,CRD,9.5
CMT,1,1,541,0.7,CRD,7
CMT,1,1,901,1.4,CRD,10.5
CMT,1,1,359,1.2,CRD,6.5
CMT,1,3,279,0.6,CRD,5
CMT,1,1,892,6.6,CSH,21
CMT,1,1,974,3.9,CRD,16
CMT,1,1,1910,11.3,CRD,36
CMT,1,1,514,1.9,CRD,8.5
CMT,1,1,410,1.7,CSH,7.5
CMT,1,3,276,0.5,CRD,5
CMT,1,1,496,1.9,CSH,8.5
CMT,1,1,1224,3.7,CSH,16.5
CMT,1,2,257,0.6,CSH,5
CMT,1,1,522,1.8,CSH,8.5
CMT,1,1,541,2.2,CRD,9
CMT,1,1,219,0.8,CSH,5
CMT,1,1,509,1.8,CRD,8.5
CMT,1,1,895,1.8,CSH,10.5
CMT,1,1,459,1.1,CSH,7
CMT,1,1,1188,2.7,CRD,14.5
CMT,1,1,668,1.8,CRD,10
CMT,1,2,606,0.8,CSH,7
CMT,1,1,799,1.5,CRD,9.5
CMT,1,1,700,1.5,CSH,9
CMT,1,1,699,1.7,CSH,9.5
CMT,1,1,595,1.8,CSH,9
CMT,1,1,293,0.8,CRD,5.5
CMT,1,1,710,3,CSH,12
CMT,1,1,334,0.9,CRD,5.5
CMT,1,1,215,0.9,CSH,5
CMT,1,1,430,1.6,CSH,7.5
CMT,1,1,428,1.5,CSH,7
CMT,1,3,942,1.6,CSH,11
CMT,1,1,1516,9,CRD,28.5
CMT,1,1,256,0.5,CSH,5
CMT,1,1,592,1.9,CSH,9.5
CMT,1,1,242,0.7,CSH,5
CMT,1,1,677,1,CRD,8.5
CMT,1,1,902,2.8,CSH,12.5
CMT,1,1,1011,2.4,CRD,13
CMT,1,1,669,1.5,CSH,9
CMT,1,1,1107,2.7,CRD,13
CMT,1,1,289,0.5,CSH,4.5
CMT,1,1,492,1,CRD,7
CMT,1,2,841,1.1,CRD,10
CMT,1,1,317,1.8,CSH,7.5
CMT,1,3,438,2,CSH,8
CMT,1,1,373,1.2,CRD,6.5
CMT,1,1,538,1.8,CSH,8.5
CMT,1,1,408,1.7,CRD,8
CMT,1,1,182,0.6,CSH,4.5
CMT,1,1,446,1.1,CSH,7
CMT,1,1,483,2,CRD,8.5
CMT,1,2,427,0.8,CSH,6.5
CMT,1,1,1494,2.2,CRD,16.5
CMT,1,1,339,1.3,CRD,6.5
CMT,1,1,1132,2.6,CRD,14
CMT,1,2,469,0.8,CRD,6.5
CMT,1,1,469,1,CRD,6.5
CMT,1,1,800,2,CSH,11
CMT,1,1,903,3.1,CRD,13
CMT,1,1,413,1.1,CSH,6.5
CMT,1,1,350,0.8,CSH,5.5
CMT,1,1,88,0.3,CSH,3.5
CMT,1,1,571,1.3,CSH,8
CMT,1,1,511,1.5,CSH,7.5
CMT,1,2,923,3.5,CSH,14
CMT,1,1,849,1.2,CSH,10
CMT,2,1,2100,18.9,CRD,52
CMT,1,1,634,1.7,CSH,9
CMT,1,1,774,2.2,CSH,11
CMT,1,1,475,1,CSH,7
CMT,1,1,364,1.7,CRD,7.5
CMT,1,1,560,2.2,CRD,9.5
CMT,1,1,986,1.7,CSH,11.5
CMT,1,1,221,0.4,CRD,4.5
CMT,1,1,923,1.7,CRD,11
CMT,1,1,1459,10.8,CRD,33
CMT,1,2,1088,3,CSH,13.5
CMT,1,1,887,5.9,CSH,19.5
CMT,1,2,209,0.3,CSH,4
CMT,1,1,560,2.4,CRD,10
CMT,1,1,389,1.6,CSH,7.5
CMT,1,3,418,1.3,CSH,7
CMT,1,1,162,0.6,CSH,4.5
CMT,1,1,914,4.4,CSH,16.5
CMT,1,1,688,1.7,CRD,9
CMT,1,1,346,0.9,CSH,5.5
CMT,1,1,569,1.4,CSH,8
CMT,1,1,1532,4.4,CRD,19.5
CMT,1,1,300,0.5,CSH,5
CMT,1,1,275,0.5,CSH,5
CMT,1,1,276,0.7,CSH,5
CMT,1,1,371,1.4,CSH,7
CMT,1,1,454,0.9,CRD,7
CMT,1,1,397,1.1,CRD,7
CMT,1,1,1038,1.5,CSH,12
CMT,1,1,677,3.5,CSH,13
CMT,1,1,189,0.8,CSH,4.5
CMT,1,1,367,1.3,CRD,6.5
CMT,1,2,635,1.2,CSH,8
CMT,1,1,552,1.1,CRD,8
CMT,1,1,881,3.8,CSH,14.5
CMT,1,1,151,0.4,CRD,3.5
CMT,1,1,640,1.7,CSH,9
CMT,1,1,117,0.6,CRD,4
CMT,1,2,446,1,CSH,6.5
CMT,1,1,560,2.4,CSH,10
CMT,1,1,659,1.2,CRD,8.5
CMT,1,1,535,1.6,CSH,8
CMT,1,1,747,1.1,DIS,9
CMT,1,1,1182,3.3,CSH,15.5
CMT,1,2,795,2.3,CSH,11
CMT,1,1,203,0.5,CSH,4.5
CMT,1,1,407,1.6,CSH,7.5
CMT,1,1,749,2.1,CRD,10.5
CMT,1,1,150,0.5,CSH,4
CMT,1,2,698,6.7,CSH,21
CMT,1,1,391,0.6,CSH,6
CMT,1,2,1097,2.5,CRD,13.5
CMT,1,1,611,1.9,CRD,9
CMT,1,1,1066,3.6,CRD,14.5
CMT,1,1,460,1.3,CSH,7.5
CMT,1,2,480,1.4,CSH,8
CMT,1,1,500,1.6,CSH,8
CMT,1,1,175,1.2,CSH,5.5
CMT,1,1,314,1.1,CRD,6.5
CMT,1,1,532,2,CRD,9
CMT,1,1,772,1.9,CRD,10
CMT,1,1,1372,1.9,CRD,15
CMT,1,1,235,0.9,CSH,5.5
CMT,1,1,568,1.5,CRD,8
CMT,1,2,779,1.3,CRD,9.5
CMT,1,2,918,1.6,CSH,11
CMT,1,1,208,0.5,CSH,4.5
CMT,1,1,394,0.7,CRD,6
CMT,1,1,1211,1.9,CRD,13.5
CMT,1,1,258,1.1,CSH,5.5
CMT,1,1,224,0.6,CSH,4.5
CMT,1,1,93,0.2,CSH,3
CMT,1,1,468,1,CSH,7
CMT,1,2,935,4,CRD,15.5
CMT,1,1,203,0.7,CSH,4.5
CMT,1,1,156,0.5,CSH,4
CMT,1,1,718,1.5,CSH,9.5
CMT,1,1,508,0.8,CSH,7
CMT,1,1,490,2.2,CSH,9.5
CMT,1,3,300,1.2,CSH,6
CMT,1,2,323,1.2,CSH,6
CMT,1,1,486,1.8,CSH,8.5
CMT,1,1,422,1.4,CSH,7
CMT,1,1,194,1.1,CSH,5.5
CMT,1,1,1722,4.6,CSH,21
CMT,1,1,870,5.3,CSH,17
CMT,1,1,410,1.1,CSH,6.5
CMT,1,2,275,0.8,CSH,5.5
CMT,1,1,240,1.2,CSH,6
CMT,1,1,577,1.4,CSH,8.5
CMT,1,2,295,0.9,CSH,5.5
CMT,1,1,1016,2,CRD,13
CMT,1,1,1040,1.9,CRD,12.5
CMT,1,3,647,1.6,CSH,8.5
CMT,1,1,1579,3.3,CRD,18.5
CMT,1,1,1851,5.3,CSH,24
CMT,1,1,707,0.6,CRD,8.5
CMT,1,1,417,0.8,CSH,6
CMT,1,1,1617,3,CSH,18
CMT,1,1,653,1.8,CSH,9.5
CMT,1,1,874,2.5,CRD,12.5
CMT,1,1,869,1.2,CSH,10
CMT,1,1,151,0.6,CRD,4
CMT,1,1,1452,7.3,CRD,26
CMT,1,1,1246,12.9,CSH,36
CMT,1,3,992,5.3,CSH,18
CMT,1,1,516,1.7,CSH,8
CMT,1,1,172,0.5,CRD,4
CMT,1,1,935,1.5,CRD,11.5
CMT,1,3,639,1.6,CRD,8.5
CMT,1,1,236,0.6,CSH,4.5
CMT,1,1,597,0.9,CRD,7.5
CMT,1,1,841,2,CSH,10.5
CMT,1,1,571,1.4,CRD,8
CMT,1,1,338,1.1,CRD,6.5
CMT,1,1,639,1.3,CSH,8.5
CMT,1,1,654,1.2,CRD,8
CMT,1,1,1172,2,CRD,13.5
CMT,1,1,897,4.2,CSH,15.5
CMT,1,1,809,1.7,CSH,10
CMT,1,1,216,0.8,CSH,5
CMT,1,1,492,1.6,CSH,8
CMT,1,2,337,1.1,CSH,6
CMT,1,3,1512,6.7,CSH,24.5
CMT,1,1,169,0.5,CSH,4
CMT,1,1,203,0.5,CRD,4
CMT,1,1,100,0.5,CSH,3.5
CMT,1,1,415,1.3,CSH,7
CMT,1,1,152,0.9,CSH,4.5
CMT,1,1,804,1.4,CRD,10
CMT,1,1,469,5.8,CSH,17.5
CMT,1,1,1129,5.8,CSH,20.5
CMT,1,1,368,0.9,CRD,6
CMT,1,1,284,1,CRD,5.5
CMT,1,1,359,1,CSH,6
CMT,1,1,1210,2.4,CRD,14
CMT,1,2,1021,4.1,CRD,16.5
CMT,1,1,385,0.7,CRD,6
CMT,1,1,1085,4.3,CSH,16.5
