vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
VTS,1,6,300,1.11,CSH,6
VTS,1,6,120,0.85,CSH,4.5
VTS,1,6,720,7.17,CRD,21.5
VTS,1,6,600,2.84,CRD,11
VTS,1,6,720,2.75,CRD,11
VTS,1,6,180,0.7,CSH,4.5
VTS,1,6,1380,9.15,CRD,29
VTS,1,6,480,1.01,CRD,6.5
VTS,1,6,300,1.38,CSH,7
VTS,1,6,420,1.56,CRD,7
VTS,1,6,1680,3.91,CSH,19.5
VTS,1,6,960,4.49,CSH,16.5
VTS,1,6,420,1.26,CRD,7
VTS,1,6,540,1.35,CSH,7.5
VTS,1,6,1560,9.5,CRD,29.5
VTS,1,6,180,0.8,CSH,5
VTS,1,1,240,0.8,CSH,5
VTS,1,1,480,1.49,CRD,7.5
VTS,1,1,540,2.68,CRD,10.5
VTS,1,1,240,0.7,CRD,4.5
VTS,1,1,600,2.36,CRD,10
VTS,1,1,840,2.47,CRD,12
VTS,1,1,600,2.46,CSH,10.5
VTS,1,1,660,2.27,CSH,9.5
VTS,1,1,360,1.43,CRD,7
VTS,1,1,480,2.46,CRD,9.5
VTS,1,1,540,3.16,CRD,11.5
VTS,1,1,660,1.8,CRD,10
VTS,1,1,300,1,CSH,5.5
VTS,1,1,240,0.72,CSH,4.5
VTS,1,1,360,0.84,CSH,6
VTS,1,2,480,0.84,CRD,6.5
VTS,1,1,960,2.44,CSH,12.5
VTS,1,1,720,1.82,CRD,9.5
VTS,1,1,300,0.95,CSH,5.5
VTS,1,5,300,1.04,CRD,5.5
VTS,1,5,240,1.06,CSH,5
VTS,1,5,540,2.32,CSH,9
VTS,1,5,660,1.6,CRD,9
VTS,1,5,480,1.78,CSH,8
VTS,1,5,360,1.5,CSH,7.5
VTS,1,5,360,1.05,CRD,6
VTS,1,5,420,1.69,CRD,8
VTS,1,5,600,2.95,CSH,10.5
VTS,1,5,660,1.89,CRD,9.5
VTS,1,6,300,1.21,CRD,6
VTS,1,6,660,2.27,CRD,10.5
VTS,1,6,720,2,CRD,10
VTS,1,6,840,3.02,CSH,13
VTS,1,6,300,2.11,CSH,7.5
VTS,1,6,300,1.13,CSH,6.5
VTS,1,6,120,0.51,CSH,4
VTS,1,6,1020,2.97,CSH,13
VTS,1,6,540,2.41,CRD,9.5
VTS,1,6,360,1.28,CSH,7
VTS,1,6,840,5.03,CRD,16.5
VTS,1,6,300,2.01,CRD,7.5
VTS,1,6,420,2.7,CRD,10
VTS,1,6,780,7.89,CRD,23
VTS,1,6,600,2.63,CRD,10
VTS,1,6,1080,4.54,CRD,17
VTS,1,6,240,1.32,CRD,6
VTS,1,6,480,1.36,CRD,7.5
VTS,1,6,360,1.06,CRD,6
VTS,1,6,240,1.34,CRD,6
VTS,1,6,840,5.24,CRD,17
VTS,2,6,1440,18.13,CRD,52
VTS,1,6,360,1.39,CRD,7
VTS,1,6,540,2.98,CRD,10.5
VTS,1,6,180,0.77,CSH,4.5
VTS,1,6,180,0.72,CRD,5
VTS,1,6,300,1.67,CSH,7
VTS,1,6,480,1.29,CRD,7.5
VTS,1,6,780,2.76,CRD,12.5
VTS,1,6,960,5.37,CRD,17.5
VTS,1,6,960,9.89,CRD,27.5
VTS,1,6,600,1.51,CSH,8.5
VTS,1,6,780,3.79,CSH,13.5
VTS,1,6,840,5.41,CSH,17
VTS,1,6,540,2.14,CRD,9.5
VTS,1,6,360,0.81,CRD,6
VTS,1,6,1200,3.99,CRD,16.5
VTS,4,6,0,0,CSH,2.5
VTS,1,6,600,1.91,CSH,9.5
VTS,1,6,720,1.19,CSH,9
VTS,1,6,1740,12.1,CSH,36.5
VTS,1,6,720,3.6,CRD,13
VTS,1,6,420,2.22,CSH,8.5
VTS,1,6,540,2.11,CRD,8.5
VTS,1,6,660,3.01,CRD,11.5
VTS,1,6,360,1.75,CRD,7.5
VTS,1,1,300,0.66,CSH,5
VTS,1,1,840,2.74,CRD,12
VTS,1,1,840,5.55,CSH,18
VTS,1,1,720,3.55,CRD,13
VTS,1,1,360,1.12,CSH,6
VTS,1,1,240,0.91,CSH,5.5
VTS,1,1,120,0.36,CRD,3.5
VTS,1,1,360,1.17,CSH,6.5
VTS,1,1,600,2.98,CRD,11
VTS,1,5,780,1.83,CSH,10.5
VTS,1,5,540,1.66,CRD,9
VTS,1,5,1500,4.22,CRD,18.5
VTS,1,5,1920,9.66,CSH,32
VTS,1,5,540,2.12,CSH,9.5
VTS,1,5,240,0.85,CSH,5
VTS,1,5,1860,5.37,CRD,22.5
VTS,1,5,720,2.98,CSH,11.5
VTS,1,5,300,0.79,CSH,5.5
VTS,1,5,1080,3.01,CRD,13.5
VTS,1,5,240,0.72,CRD,5
VTS,1,5,780,2.52,CSH,11.5
VTS,1,5,600,1.37,CRD,8.5
VTS,1,5,840,2.31,CRD,12
VTS,1,1,240,0.89,CRD,5
VTS,1,1,240,1.09,CRD,5.5
VTS,1,1,120,0.6,CSH,4
VTS,1,1,240,1.63,CSH,6.5
VTS,1,1,240,0.87,CRD,5
VTS,1,1,300,1.41,CSH,6.5
VTS,1,1,420,2.09,CRD,8.5
VTS,1,1,600,2.67,CRD,10.5
VTS,1,1,1140,3.95,CRD,16
VTS,1,1,720,1.84,CRD,10
VTS,1,1,540,0.76,CSH,7.5
VTS,1,1,240,0.79,CSH,4.5
VTS,1,5,480,2.41,CRD,9.5
VTS,1,5,240,0.79,CRD,5
VTS,1,5,1920,10.88,CRD,35
VTS,1,5,120,0.51,CRD,4
VTS,1,5,1560,15.89,CSH,44
VTS,1,5,300,0.89,CSH,5
VTS,1,5,300,1.2,CRD,6
VTS,1,5,360,1.5,CSH,7
VTS,1,5,180,0.33,CRD,4
VTS,1,1,360,0.91,CRD,6
VTS,1,1,420,1.14,CRD,6.5
VTS,1,1,300,0,CSH,5
VTS,1,1,480,0.76,CRD,6.5
VTS,1,1,660,2.39,CRD,10.5
VTS,1,1,540,1.65,CSH,8.5
VTS,1,1,240,0.48,CRD,4.5
VTS,1,1,420,1.95,CSH,7.5
VTS,1,1,780,1.82,CSH,10.5
VTS,1,1,480,1.61,CRD,8
VTS,1,1,240,0.9,CRD,5
VTS,5,2,0,0,CRD,83
VTS,1,5,540,2.8,CSH,10.5
VTS,1,5,120,0.66,CSH,4
VTS,1,5,1140,1.31,CSH,12
VTS,1,5,540,1.67,CSH,8
VTS,1,5,240,1,CSH,5.5
VTS,1,5,2220,10.17,CSH,34
VTS,1,5,1500,20.56,CRD,54
VTS,1,5,1140,5.3,CSH,18
VTS,1,5,840,2.39,CRD,11.5
VTS,1,1,360,1.11,CSH,6.5
VTS,1,1,300,1.23,CSH,6.5
VTS,1,1,420,1.34,CSH,7.5
VTS,1,1,300,0.56,CRD,5
VTS,1,2,780,2.92,CSH,12
VTS,1,2,840,4.46,CSH,16
VTS,1,1,240,0.97,CSH,5.5
VTS,1,1,480,2.25,CRD,9
VTS,1,1,240,0.19,CRD,4.5
VTS,1,2,180,0.51,CSH,4
VTS,1,1,540,1.69,CSH,8
VTS,1,1,600,1.3,CSH,8
VTS,1,5,840,2.46,CSH,12
VTS,1,5,420,1.29,CRD,7.5
VTS,1,5,300,0.89,CSH,6
VTS,1,5,420,1.89,CSH,8
VTS,1,5,1620,5.35,CRD,21.5
VTS,1,5,240,0.71,CRD,5
VTS,1,5,1020,5.53,CSH,18
VTS,1,5,420,0.93,CRD,6.5
VTS,1,5,180,0.84,CRD,4.5
VTS,1,5,1980,7.04,CSH,27.5
VTS,1,5,1560,16,CSH,44
VTS,1,5,540,1.72,CSH,8.5
VTS,1,5,900,3.35,CRD,14
VTS,1,5,300,0.91,CRD,5.5
VTS,1,1,180,0.67,CSH,4
VTS,1,1,420,1.77,CRD,7.5
VTS,1,1,120,0.34,CRD,3.5
VTS,1,2,300,1.16,CRD,6.5
VTS,1,1,60,0.04,CSH,2.5
VTS,1,1,480,1.6,CRD,8
VTS,1,1,360,1.41,CRD,7
VTS,1,1,660,2.4,CRD,10
VTS,1,1,840,5.93,CSH,19.5
VTS,1,2,780,6.73,CSH,20.5
VTS,1,1,300,0.76,CRD,5.5
VTS,1,2,360,0.62,CSH,5.5
VTS,1,1,600,1.98,CRD,9.5
VTS,1,2,2160,9.71,CRD,34.5
VTS,1,5,960,3.18,CRD,13.5
VTS,1,5,720,2.19,CRD,11
VTS,1,5,1440,12.5,CSH,36
VTS,1,5,1920,9.45,CRD,32.5
VTS,1,5,480,0.89,CSH,6.5
VTS,1,5,840,3.29,CRD,13
VTS,1,5,360,0.93,CRD,6
VTS,1,5,840,1.62,CSH,10.5
VTS,1,5,780,2.07,CSH,10.5
VTS,1,1,180,0.74,CSH,4
VTS,1,1,120,0.72,CRD,4
VTS,1,1,600,0.95,CRD,8
VTS,1,1,1020,2.22,CSH,12
VTS,1,5,480,1.47,CRD,7.5
VTS,1,5,300,1.3,CSH,6.5
VTS,1,5,0,0.02,CSH,2.5
VTS,1,5,900,7.43,CSH,22.5
VTS,1,6,1020,4.71,CRD,17.5
VTS,1,6,2100,18.86,CRD,52.5
VTS,1,6,840,2.71,CSH,12
VTS,1,6,420,2.37,CRD,9.5
VTS,1,6,120,0.43,CSH,4
VTS,1,6,900,9.03,CRD,26
VTS,1,6,1980,8.62,CRD,30
VTS,1,6,1020,4.16,CSH,15.5
VTS,1,6,840,8.72,CRD,24.5
VTS,1,6,840,3.68,CSH,14
VTS,1,6,1740,16.02,CRD,45.5
VTS,1,6,180,0.58,CRD,4
VTS,1,1,1320,6.47,CSH,22
VTS,1,1,1380,9.74,CRD,30
VTS,1,1,1620,9.18,CSH,29
VTS,1,1,420,1.85,CSH,8
VTS,1,1,960,7.48,CSH,23
VTS,1,1,1080,4.45,CSH,16.5
VTS,1,1,780,4.18,CRD,15
VTS,1,2,1620,4.11,CSH,19
VTS,1,1,240,0.75,CRD,5
VTS,1,2,600,4.39,CSH,14
VTS,1,1,240,1.66,CRD,6.5
VTS,1,2,780,2.69,CRD,12.5
VTS,1,2,240,1.1,CSH,5.5
VTS,1,1,900,1.16,CRD,10
VTS,1,1,0,0,CSH,2.5
VTS,1,5,180,0.45,CSH,4
VTS,1,1,240,0.98,CRD,5
VTS,1,1,360,0.7,CSH,5.5
VTS,1,1,420,1.42,CRD,7.5
VTS,1,5,540,1.04,CSH,8
VTS,1,5,1140,12.2,CRD,34.5
VTS,1,5,540,1.61,CSH,8.5
VTS,1,5,540,1.48,CRD,8
VTS,1,5,420,1.79,CSH,7.5
VTS,1,5,660,1.95,CRD,9.5
VTS,1,6,780,2.19,CSH,11
VTS,1,6,300,0.99,CSH,5.5
VTS,1,6,600,1.94,CSH,9
VTS,1,6,120,0.98,CRD,5
VTS,1,6,1380,5.16,CSH,20.5
VTS,1,6,420,0.7,CRD,6
VTS,1,6,540,2.03,CSH,9
VTS,1,6,1740,5.77,CSH,22.5
VTS,1,6,1200,2.75,CRD,15
VTS,1,6,360,0.85,CSH,6
VTS,1,6,180,0.94,CRD,5
VTS,1,6,420,0.72,CSH,6
VTS,1,6,180,0.78,CSH,4.5
VTS,1,6,900,1.91,CRD,11
VTS,1,6,420,1.29,CSH,7
VTS,1,6,780,1.51,CRD,9.5
VTS,1,6,240,1.33,CRD,6
VTS,1,6,360,1.09,CRD,6.5
VTS,1,5,660,3.05,CSH,12
VTS,1,6,1020,3.73,CRD,15
VTS,1,6,360,1.13,CRD,6.5
VTS,1,6,300,0.68,CSH,5
VTS,1,6,420,1.4,CRD,7.5
VTS,1,6,960,3.4,CRD,14
VTS,1,6,1080,2.46,CRD,13
VTS,1,6,720,1.58,CSH,9.5
VTS,1,6,300,1.01,CRD,6
VTS,1,6,420,0.92,CRD,6.5
VTS,1,6,300,0.9,CSH,6
VTS,1,6,360,1.69,CRD,7
VTS,1,6,600,1.96,CSH,9.5
VTS,1,6,240,0.87,CSH,5
VTS,1,6,540,1.65,CRD,8.5
VTS,1,6,180,0.49,CSH,4
VTS,1,6,720,2.02,CRD,10.5
VTS,1,6,540,1.11,CSH,7.5
VTS,1,6,360,1.57,CSH,7
VTS,1,6,660,2.29,CSH,10
VTS,1,6,960,3.1,CRD,13
VTS,1,6,720,2.61,CRD,11
VTS,1,6,300,0.71,CRD,5
VTS,1,6,1140,7.32,CRD,23
VTS,1,6,660,2.2,CSH,10
VTS,1,6,240,0.62,CRD,5
VTS,1,6,2160,4.49,CSH,24.5
VTS,1,5,900,3.92,CSH,15.5
VTS,1,5,120,0.22,CSH,3
VTS,1,5,300,0.78,CRD,5.5
VTS,1,5,360,1.34,CRD,6
VTS,1,5,1020,1.89,CSH,12.5
VTS,1,5,120,0.57,CSH,4
VTS,1,5,420,1.58,CSH,7.5
VTS,1,5,1200,4.99,CRD,18
VTS,1,5,1140,3.23,CSH,15
VTS,1,5,360,0.81,CSH,5.5
VTS,1,5,360,1.36,CRD,7
VTS,1,1,540,3.32,CRD,12
VTS,1,1,300,0.97,CSH,5.5
VTS,1,1,480,1.58,CSH,8
VTS,1,1,360,1.36,CSH,6
VTS,1,1,1200,3.82,CRD,15.5
VTS,1,1,540,2.11,CSH,9.5
VTS,1,5,300,1.17,CRD,6
VTS,1,5,480,1.32,CSH,7.5
VTS,1,5,900,2.9,CSH,13
VTS,1,5,840,1.63,CSH,10.5
VTS,1,6,720,1.29,CRD,9
VTS,1,6,600,1.71,CRD,8.5
VTS,1,6,420,0.63,CSH,5.5
VTS,1,6,780,2.34,CSH,10.5
VTS,1,6,600,1.79,CSH,9
VTS,1,6,1620,2.88,CRD,18
VTS,1,6,240,1.25,CSH,6.5
VTS,1,6,600,1.38,CRD,8.5
VTS,1,6,240,0.53,CSH,4.5
VTS,1,6,360,1.21,CSH,7
VTS,1,6,1920,7.41,CSH,27.5
VTS,1,6,1260,4.9,CRD,19
VTS,1,6,720,2.14,CRD,10.5
VTS,1,6,420,0.95,CRD,6
VTS,1,6,600,2.17,CSH,9.5
VTS,1,6,540,1.38,CSH,8
VTS,1,6,1920,5.83,CRD,25
VTS,1,6,360,0.95,CRD,6
VTS,1,6,180,0.52,CSH,4
VTS,1,6,420,0.75,CRD,6.5
VTS,1,6,780,2.12,CSH,10.5
VTS,1,6,1680,5.86,CRD,23.5
VTS,1,6,420,1.63,CSH,7
VTS,1,6,420,0.63,CSH,6
VTS,1,6,1020,2.04,CSH,12
VTS,1,6,300,1.09,CSH,6
VTS,1,6,1140,2.92,CRD,14.5
VTS,1,6,420,0.76,CRD,6
VTS,1,6,660,1.87,CSH,10
VTS,1,6,0,0.05,CSH,2.5
VTS,1,6,180,0.59,CRD,4
VTS,1,6,240,0.54,CRD,4.5
VTS,1,6,1500,5.05,CRD,20
VTS,1,6,720,1.56,CRD,9
VTS,1,6,780,2.6,CSH,11
VTS,1,6,600,2.37,CRD,10
VTS,1,6,480,1.82,CSH,8.5
VTS,1,6,840,4.99,CSH,16
VTS,1,6,540,1.78,CSH,8.5
VTS,1,6,300,1.54,CSH,7
VTS,1,6,660,2.18,CRD,9.5
VTS,1,6,960,1.23,CSH,11
VTS,1,6,660,3.48,CSH,12
VTS,1,6,1080,6.49,CSH,20.5
VTS,1,6,240,1.06,CRD,5.5
VTS,1,6,720,4.71,CRD,16
VTS,1,6,1680,7.04,CRD,27
VTS,1,6,780,3.69,CRD,13.5
VTS,1,6,240,0.61,CRD,5
VTS,1,6,840,5.38,CRD,16.5
VTS,1,6,840,5.62,CRD,17.5
VTS,1,1,120,0.65,CRD,4
VTS,1,1,1440,3.01,CRD,16.5
VTS,1,1,660,2.56,CSH,10.5
VTS,1,1,1620,11.66,CRD,34.5
VTS,1,1,480,0.99,CSH,7
VTS,1,1,600,1.41,CSH,8.5
VTS,1,1,300,0.56,CRD,4.5
VTS,1,1,840,2.24,CRD,11
VTS,1,1,240,1.31,CSH,6
VTS,1,1,420,2.12,CRD,8.5
VTS,1,2,780,4.32,CRD,15
VTS,1,1,240,1.09,CRD,5.5
VTS,2,1,1740,18.74,CRD,52
VTS,1,1,900,1.43,CSH,11
VTS,1,1,480,0.9,CRD,7
VTS,1,2,900,2.24,CRD,11.5
VTS,1,2,1200,2.37,CRD,13.5
VTS,1,1,300,0.96,CSH,5.5
VTS,1,1,600,1.62,CSH,8.5
VTS,1,1,1260,9.34,CRD,28
VTS,1,2,180,0.68,CSH,4.5
VTS,1,5,240,0.67,CRD,5.5
VTS,1,5,480,1.58,CRD,7.5
VTS,1,5,480,2.76,CRD,10.5
VTS,1,5,480,0.84,CRD,7
VTS,1,5,540,1.56,CSH,8
VTS,1,5,1140,1.9,CRD,12.5
VTS,1,5,660,2.03,CSH,9.5
VTS,1,5,420,1.98,CSH,8
VTS,1,5,1140,4.76,CRD,18
VTS,1,5,420,1.06,CRD,7
VTS,1,5,1740,5.59,CRD,22.5
VTS,1,5,720,1.69,CSH,9.5
VTS,1,5,300,0.79,CRD,5
VTS,1,5,1320,2.66,CSH,15
VTS,1,5,900,1.49,CRD,11
VTS,1,1,540,2.29,CRD,9.5
VTS,1,1,120,0.5,CSH,4
VTS,1,1,900,2.39,CRD,11.5
VTS,1,5,420,1.84,CRD,8
VTS,1,5,1320,15.59,CRD,42
VTS,1,6,660,1.56,CRD,9
VTS,1,6,1080,3.84,CSH,15.5
VTS,1,6,420,0.75,CRD,6.5
VTS,1,6,900,2.69,CRD,12.5
VTS,1,6,660,4.8,CRD,15.5
VTS,1,6,480,1.16,CSH,7
VTS,1,6,360,1.15,CSH,6
VTS,1,6,180,0.58,CRD,4.5
VTS,1,6,600,1.62,CSH,9
VTS,1,6,1500,7.44,CSH,26.5
VTS,1,6,1020,8.99,CSH,26
VTS,1,6,1080,1.62,CSH,12
VTS,1,6,360,1.23,CSH,6.5
VTS,1,6,1440,10.44,CSH,31
VTS,1,6,360,1.16,CRD,6
VTS,1,6,360,1.4,CSH,6.5
VTS,1,6,720,2.51,CSH,11
VTS,1,6,1560,4.41,CRD,20.5
VTS,1,6,420,1.09,CSH,7
VTS,1,6,1200,3.43,CRD,15.5
VTS,1,6,1020,3.01,CSH,13.5
VTS,1,6,300,0.99,CSH,6
VTS,1,6,720,2.74,CSH,11.5
VTS,1,6,360,1.39,CSH,6.5
VTS,1,6,1380,5.75,CSH,20.5
VTS,1,6,300,0.89,CSH,5.5
VTS,1,6,480,1.49,CRD,7.5
VTS,1,5,480,2.57,CRD,10
VTS,1,5,360,1.82,CSH,8
VTS,1,6,300,1.34,CSH,6
VTS,1,6,540,2.35,CRD,9.5
VTS,1,6,420,1.4,CRD,7
VTS,1,6,360,0.88,CSH,6
VTS,1,6,600,1.42,CSH,8.5
VTS,1,6,1380,3.44,CSH,17
VTS,1,6,300,1,CRD,5.5
VTS,1,6,1020,2.2,CSH,12.5
VTS,1,6,540,1.82,CSH,8.5
VTS,1,6,300,0.36,CSH,5
VTS,1,6,660,3.14,CSH,11
VTS,1,6,300,1.34,CRD,6
VTS,1,6,360,1.16,CRD,6.5
VTS,1,6,180,0.61,CSH,4.5
VTS,2,6,2160,17.59,CRD,52
VTS,1,6,360,0.89,CRD,6
VTS,1,6,1080,2.93,CRD,13.5
VTS,1,6,1080,2.55,CRD,13
VTS,1,6,600,1.5,CSH,8.5
VTS,1,6,240,0.64,CSH,5
VTS,1,6,300,1.11,CRD,6
VTS,1,1,120,0.55,CSH,4
VTS,1,1,360,0.97,CRD,6
VTS,1,1,240,1.81,CRD,7
VTS,1,6,240,1.38,CSH,6
VTS,1,6,180,0.51,CSH,4
VTS,1,6,900,6.46,CRD,20.5
VTS,1,6,420,1.04,CRD,6.5
VTS,1,6,540,1.32,CSH,7.5
VTS,1,6,480,1.17,CSH,7
VTS,1,6,540,1.69,CSH,8.5
VTS,1,6,300,0.63,CRD,5
VTS,1,6,540,1.76,CSH,8.5
VTS,1,1,540,2.01,CRD,9
VTS,1,1,480,2.03,CRD,8.5
VTS,1,1,180,0.79,CSH,5
VTS,1,1,840,6.82,CRD,20.5
VTS,1,6,780,3.2,CRD,13
VTS,1,6,540,1.45,CRD,8.5
VTS,1,6,1440,6.13,CSH,22.5
VTS,1,6,1080,5.41,CRD,19
VTS,1,6,540,1.93,CSH,8.5
VTS,1,6,600,2.36,CSH,9.5
VTS,1,6,540,1.49,CRD,8
VTS,2,6,3060,20.19,CRD,52
VTS,1,6,1500,10.39,CRD,31
VTS,1,6,120,0.44,CRD,4
CMT,1,1,1022,4.9,CSH,18
CMT,1,1,1302,10,CSH,29
CMT,1,1,626,4.1,CRD,14
CMT,1,1,297,1.3,CRD,6
CMT,1,1,202,1,CRD,5
CMT,1,1,752,2.5,CSH,11.5
VTS,1,1,180,0.68,CRD,4.5
VTS,1,1,240,0.71,CSH,5
VTS,1,1,960,2.38,CSH,12
VTS,1,1,240,0.96,CRD,5.5
VTS,1,1,1200,0.06,CSH,12
VTS,1,5,480,1.48,CSH,7
VTS,5,1,0,11.06,CSH,120
VTS,1,5,240,1.4,CSH,6.5
VTS,1,5,180,0.73,CSH,4.5
VTS,1,5,600,1.35,CRD,8.5
VTS,1,5,840,2.07,CSH,10.5
VTS,1,6,360,0.84,CSH,6
VTS,1,6,780,1.03,CRD,9.5
VTS,1,6,360,0.92,CRD,6
VTS,1,6,180,0.46,CSH,4.5
VTS,1,6,360,0.83,CSH,6
VTS,1,6,240,0.77,CSH,5
VTS,1,6,480,1.39,CSH,7.5
VTS,1,6,480,0.72,CRD,6.5
VTS,1,6,1560,9.78,CSH,30
VTS,1,6,240,0.75,CSH,5
VTS,1,6,540,2.25,CRD,9.5
VTS,1,6,720,1.13,CRD,8.5
VTS,1,6,360,0.78,CRD,6
VTS,1,6,600,1.35,CSH,8.5
VTS,1,6,600,1.35,CSH,8
VTS,1,6,480,1.56,CRD,7.5
VTS,1,6,300,0.67,CRD,5.5
VTS,1,6,480,0.94,CSH,7
VTS,1,6,600,1.74,CRD,8.5
VTS,1,6,360,1.36,CRD,6.5
VTS,1,6,480,1.07,CSH,7
VTS,1,6,840,2.09,CRD,11
VTS,1,6,420,1.12,CRD,6.5
VTS,1,6,300,1.02,CSH,5.5
VTS,1,6,300,0.93,CSH,5.5
VTS,1,6,1740,6.48,CRD,24
VTS,1,6,360,0.93,CRD,6
CMT,1,1,320,1.8,CSH,7.5
CMT,1,1,858,3.7,CRD,14
CMT,1,1,230,1,CRD,5.5
CMT,1,1,454,3.5,CRD,11.5
CMT,2,1,1911,20.4,CRD,52
CMT,1,1,244,0.8,CRD,5
CMT,1,1,490,4,CRD,12.5
CMT,1,1,71,0.5,CSH,3.5
CMT,1,1,318,0.7,CSH,5.5
CMT,1,1,256,1.2,CSH,6
CMT,1,1,597,2.2,CSH,9.5
CMT,1,1,773,3.2,CSH,12.5
CMT,1,1,521,1.9,CSH,8.5
CMT,1,1,220,0.9,CRD,5.5
CMT,1,1,263,0.8,CSH,5.5
VTS,1,5,900,2.76,CSH,12.5
VTS,1,5,960,8.56,CSH,26
VTS,1,6,120,0.22,CSH,3
VTS,1,6,360,0.71,CSH,5.5
VTS,1,6,540,1.55,CSH,8.5
VTS,1,6,720,2.63,CRD,12
VTS,1,6,720,1.62,CSH,9.5
VTS,1,6,240,0.42,CSH,4.5
VTS,1,6,300,1.17,CSH,6.5
VTS,1,6,960,3.09,CRD,13
VTS,1,6,300,1.19,CRD,6
VTS,1,6,480,1.93,CRD,8.5
VTS,1,6,660,2.25,CRD,10
VTS,1,6,360,0.84,CRD,6
VTS,1,6,480,1.54,CSH,7.5
VTS,1,6,660,1.93,CSH,9.5
VTS,1,6,720,1.47,CRD,9.5
VTS,1,6,480,1.2,CSH,7
VTS,1,6,840,2.12,CSH,12
VTS,1,6,420,1.06,CRD,6.5
VTS,1,6,300,0.8,CRD,5
VTS,1,6,1080,5.2,CRD,18.5
VTS,1,6,180,0.73,CRD,5
VTS,1,6,960,1.51,CSH,11
VTS,1,6,720,1.51,CRD,9.5
VTS,1,6,120,0.38,CSH,3.5
VTS,1,6,120,0.5,CRD,4
VTS,1,6,540,2.13,CRD,9
VTS,1,6,600,0.97,CRD,7.5
VTS,1,6,240,1.02,CSH,5.5
VTS,1,1,1200,8.19,CRD,25
VTS,2,1,2220,18.04,CSH,52
VTS,1,1,540,3.09,CRD,11
VTS,1,1,240,0.95,CRD,5.5
VTS,1,1,180,1.18,CSH,5.5
VTS,1,1,660,3.89,CRD,13
VTS,1,6,1680,6.86,CRD,24
VTS,1,6,780,2.57,CSH,12
VTS,1,6,540,1.67,CRD,8.5
VTS,1,6,240,0.5,CRD,4.5
VTS,1,6,180,0.71,CSH,4.5
VTS,1,6,540,1.35,CSH,7.5
VTS,1,6,420,0.98,CRD,6.5
VTS,1,6,780,2.94,CRD,12
VTS,1,6,600,1.84,CRD,9
VTS,1,6,540,2.03,CSH,9.5
VTS,1,6,480,1.77,CSH,8
VTS,1,6,300,0.71,CSH,5
VTS,1,6,1080,3.17,CRD,14
VTS,1,6,600,1.56,CRD,9
CMT,1,1,455,1.4,CRD,7.5
CMT,1,1,841,9,CRD,25.5
CMT,1,1,706,2.6,CSH,11
CMT,1,1,613,2.7,CRD,11
CMT,1,1,405,2.1,CRD,8.5
VTS,1,1,180,1.53,CSH,6
VTS,1,1,480,1.96,CSH,8.5
VTS,1,1,540,2.39,CRD,9.5
VTS,1,1,420,1.94,CRD,8.5
VTS,1,1,240,0.93,CSH,5.5
VTS,1,6,540,1.05,CRD,7.5
VTS,1,6,1320,4.56,CSH,17.5
VTS,1,6,600,3.36,CRD,12
VTS,1,6,660,1.12,CRD,8
VTS,1,6,480,0.93,CRD,7
VTS,1,6,660,1.31,CSH,8.5
VTS,1,6,600,1.58,CSH,8.5
VTS,1,6,360,0.59,CSH,5.5
VTS,1,6,360,2.11,CRD,8
CMT,1,1,537,2,CRD,9
CMT,1,1,441,2,CSH,8.5
CMT,1,1,470,1.8,CSH,8.5
CMT,1,1,610,3,CSH,11
CMT,1,1,1110,2.2,CSH,13
CMT,1,1,922,2.2,CSH,12
CMT,1,2,766,5.7,CSH,18
CMT,1,2,263,0.7,CRD,5.5
CMT,1,1,1202,9.9,CRD,29.5
CMT,1,2,668,2.3,CRD,11
CMT,1,1,457,1.1,CRD,7
CMT,1,1,350,0.9,CSH,6
CMT,1,2,966,1.2,CRD,11
VTS,1,5,480,1.61,CSH,8
VTS,1,5,240,1.09,CSH,5.5
VTS,1,5,180,1.17,CRD,5
VTS,1,5,1260,5.45,CRD,20
VTS,1,5,720,7.15,CSH,21.5
VTS,1,5,180,1.55,CSH,6.5
VTS,1,6,1020,3.38,CSH,14
VTS,1,6,300,0.92,CSH,5.5
VTS,1,6,480,1.23,CRD,7
VTS,1,6,120,0.4,CSH,3.5
VTS,1,6,540,2.39,CRD,10
VTS,1,6,540,1.15,CSH,7.5
VTS,1,6,540,0.72,CSH,7
VTS,1,6,480,1.59,CRD,7.5
VTS,1,6,1140,4.26,CRD,16.5
VTS,1,6,300,0.94,CSH,5.5
VTS,1,6,420,1.23,CSH,6.5
VTS,1,6,660,1.36,CRD,8.5
VTS,1,6,480,0.8,CRD,6.5
VTS,1,6,300,0.78,CRD,5.5
VTS,1,6,840,3.17,CRD,13
VTS,1,6,600,1.74,CSH,9
VTS,1,6,600,1.06,CRD,8
VTS,1,6,960,2.49,CSH,12
VTS,1,6,1080,1.3,CRD,12
VTS,1,6,480,1.71,CSH,8
VTS,1,6,1320,3.62,CSH,17
CMT,1,1,732,8.1,CRD,23.5
CMT,1,1,1811,3.9,CSH,2.5
CMT,1,1,249,1,CSH,5.5
CMT,1,1,553,1.5,CSH,8
CMT,1,1,107,0.6,CSH,4
CMT,1,1,544,1.6,CSH,8
CMT,1,1,405,1,CRD,6.5
CMT,1,1,933,8,CRD,24
CMT,1,2,565,1.6,CRD,8.5
CMT,1,1,481,2.1,CSH,9
